persona_id,honest-humility,emotionality,extraversion,agreeableness,conscientiousness,openness to experience,altruism
ad2688ed-76cd-4323-9872-17f1e82ea5c2,3.5,3.25,2.0,3.0,3.5,3.25,3.5
ea82210c-4003-4f30-874d-9c9bdb668976,3.5,3.75,2.5,3.5,3.75,3.333,4.5
c0179701-3af4-4518-b793-89483f7f7fb7,3.5,3.75,3.75,2.5,3.0,3.25,4.0
c1ccb089-5cf1-4146-933a-4f615de4d15e,3.5,3.25,2.75,3.0,3.75,3.0,4.0
f18434c0-3617-449c-8380-b4892e24c415,3.75,3.25,2.25,3.75,4.25,2.75,3.5
81189515-5950-4eb2-8ac5-ba32150f21fe,3.5,3.333,3.0,3.25,4.0,2.75,3.5
87e8c4ee-b2c6-4f91-9655-620eb64769bd,3.25,3.333,2.25,3.0,4.0,3.0,4.0
a5dfdae8-9f2d-4fbe-8fc2-18c51517c4f2,3.0,3.25,3.0,3.75,4.25,3.0,4.25
4d4f18ef-2f6c-46ce-adda-aa4be037dcb2,3.5,3.0,2.25,3.5,4.0,3.333,3.5
c64fea15-eafa-41b7-bf93-5138641d58fd,3.0,3.75,2.25,3.0,4.0,3.0,4.0
4046f778-1350-427b-bb13-96c36f56ca2f,3.5,3.333,2.25,2.75,4.0,3.0,4.0
ebad23bd-6377-4193-bc81-55196f36648d,2.5,3.333,3.5,3.5,4.0,3.25,4.0
49dcf2b2-556d-4714-857d-f32eebcee698,3.75,3.75,3.5,3.0,3.5,3.25,4.25
0f5f8766-bdf1-45d2-8029-3e9da6700a99,3.5,3.333,2.75,3.25,4.25,2.75,3.75
f5b49bab-7173-473f-97a5-92ac403f7bf5,3.667,4.0,3.5,3.5,3.75,3.25,4.0
4fa7f005-b875-4008-8f81-17e7b15b1c30,3.75,3.25,2.75,3.25,4.0,3.333,3.75
140b920f-ae0b-45aa-8db4-fd1d2a3ea64a,3.25,3.25,2.25,3.25,4.25,3.25,4.25
82f78a96-50f6-4211-9e2c-b3adb89d94cd,3.667,3.25,3.0,3.75,4.0,3.0,3.25
2c371cc3-1a6a-4065-b6e4-423887dd2519,3.5,3.75,2.75,3.25,4.0,3.333,3.75
f352f0f4-6292-4d50-8bb6-06187d5def21,3.5,3.25,3.25,3.25,4.25,3.333,4.0
7ca3f44c-f587-4d62-8dd3-1f042bda80e0,3.5,3.667,3.0,3.5,4.25,3.25,4.5
b453c2ce-e9d4-485c-8e66-f530c2693896,3.333,3.0,2.25,3.25,4.5,3.0,3.25
d49795d0-7553-44e0-b318-e2250c44432a,3.5,3.25,3.0,3.75,4.25,3.25,4.5
de95c9e0-aa09-4038-9e80-3fa9a4d72eaf,3.5,3.25,3.5,3.75,3.75,3.25,4.0
94ad0fbd-c4d9-4478-b28a-853176311571,3.25,3.0,2.5,3.25,4.5,3.25,3.5
dcb27ab3-f8b7-48d5-aee6-a0c2f62ff845,3.667,3.333,2.5,3.0,4.0,3.25,3.5
1cf426ac-fe00-4c12-a173-456f1e35e141,3.5,3.25,3.0,3.75,4.25,3.5,4.0
5ce23489-e411-4482-8908-9e1b6458c404,3.75,3.25,2.25,3.25,4.0,3.0,3.667
dcef74eb-8c81-47e1-a838-88a331ca21fc,3.0,3.25,2.5,3.0,3.75,3.0,3.333
c7fd35f4-8cb1-4be4-b0d4-8fa66da787fb,3.25,3.25,2.75,4.0,4.25,3.0,4.0
6d149862-56af-4cf6-a05e-7fb35217f320,3.5,3.25,2.25,3.25,4.25,3.333,3.25
8637ca60-3e5d-4ee9-9924-5038965d9b1c,4.0,3.5,2.75,3.0,4.0,3.25,3.75
93794468-7c43-4d4d-8df3-486892e96593,4.0,3.5,3.0,3.75,4.0,3.25,4.25
9ab11223-36c1-4d05-bf60-e08db869e661,3.5,3.0,2.25,3.0,4.25,3.25,3.5
b2f7c8fb-9440-439d-a4a0-389aabfdcec5,3.333,3.0,2.75,2.25,3.5,3.0,3.5
9275b9bc-8f1b-4382-917b-a52820aa7b45,3.75,3.25,3.25,3.75,3.5,3.667,3.75
a7d45ec4-0585-4565-9702-32d878963cef,3.75,3.25,2.25,3.5,4.5,3.25,4.0
de9242e2-2362-4af9-aa53-2869bf5fb65e,3.5,3.25,3.0,3.25,4.25,3.25,4.25
68f9272f-8817-46f0-867b-e8b829f8b3cb,3.333,3.0,2.5,2.667,3.75,3.0,3.5
023aed03-74e5-4d94-9cb7-e8666f1bba99,2.75,3.333,2.25,3.667,3.5,3.25,4.0
ab804292-01ef-4ddb-bc9b-a2677db6061d,3.25,3.25,3.0,3.0,4.0,3.25,4.0
0c4685f3-f410-45e5-ad30-6f165d790e03,3.5,3.25,2.333,3.0,4.0,3.25,3.5
a01f5c25-49bd-4e12-90d8-498c64e1b84c,3.75,3.5,2.75,3.5,4.0,3.25,4.0
620cbb85-7aef-41b6-bf6f-4802b3407e3f,3.25,3.25,2.25,3.25,4.0,3.0,4.0
2510f321-86f1-49d6-9ca3-29aa4838b7eb,3.667,3.5,2.75,3.0,4.5,3.333,3.75
b8d744b6-9ec2-436e-a614-6a0e239d9179,3.5,3.333,2.667,3.25,4.0,3.333,3.25
447b1288-9091-4791-9dd9-cb2e6d14dd52,3.667,3.25,3.0,3.75,4.25,3.25,3.667
20caab1b-4585-4d7a-9210-7951dd2ecc82,3.667,3.333,2.75,3.75,4.25,3.25,4.25
10b9e918-73a0-41e6-b35d-07e4b7a04808,3.25,3.25,1.75,3.0,3.25,3.25,3.5
a258824b-1bed-40e3-bb02-de9cc1dbcbc1,4.25,3.25,3.0,3.5,4.0,3.25,4.0
5c19b446-bd9f-4831-8e2e-4adef61ecc7c,3.75,3.333,2.667,3.0,4.0,3.0,3.5
90246b2d-0791-456c-895b-070be0db7482,3.0,3.25,3.0,3.5,4.25,3.333,3.25
e5bbba46-df29-42e8-a214-a0f3ba7eff66,3.25,3.25,2.333,3.0,4.0,3.25,3.5
f1788ebd-c04a-4417-9c26-722fdcfccf22,3.75,4.5,2.5,3.0,3.75,3.0,4.5
d71e447b-9712-4875-873a-ac8f0cfa972c,3.25,3.25,2.75,3.5,4.0,3.0,3.5
1a1534b3-a9be-4279-8e69-5ebc071a9028,3.75,3.25,2.0,3.25,4.5,3.0,3.5
3627cb45-4dcc-4c45-acf4-ba6bfa1a8bfb,3.333,4.25,2.75,3.5,4.0,3.25,4.25
8de64f87-047a-47d6-bb96-c58246c47832,3.75,3.333,2.25,3.5,4.5,3.333,4.0
ac33c13c-77ad-403d-a033-a41906459339,3.5,3.5,2.5,3.0,4.0,3.25,3.75
02a29661-ba45-4fe9-88d5-49d65dceca8e,4.0,3.333,2.25,3.5,3.75,3.25,4.25
d7de72ac-9027-4d16-99e6-a70f67560c80,3.25,3.25,2.25,3.75,4.0,3.0,3.75
9aa50cd8-1b7c-43d4-9682-e59c5ff21f05,3.0,3.5,2.25,3.333,3.5,2.75,3.333
c0e90255-819b-4d5f-b2a6-5b1045a28f80,3.5,3.5,3.75,3.0,2.0,3.25,4.0
8c5d4836-25e8-4dd1-a5b6-19842a910b40,3.0,3.25,2.5,2.5,3.0,3.5,4.25
d76c6ac7-4a71-45b6-83c2-cc09d3f914b9,3.0,3.25,3.0,3.333,4.25,3.25,4.5
8de6f0cd-6172-4e0c-8f2e-5a47b3426741,3.25,3.75,2.0,3.25,3.75,3.333,3.75
85f9e2a7-7e4d-4450-86ce-5844a11c5fef,3.75,3.25,2.25,3.333,4.0,3.25,3.75
3a8943fe-d92a-4a7f-b92c-309ee34286cd,3.25,3.25,2.25,3.25,4.0,3.333,3.75
e70d9b0d-6e96-41e9-85c4-469876751aa1,3.25,3.75,3.0,3.75,4.0,3.25,4.0
06caec24-8e08-4807-b24c-23098798ac62,3.75,3.25,3.0,3.5,4.0,3.0,3.75
a54c1d25-65ed-41db-b5cb-b830517ede62,3.0,3.0,2.0,3.5,4.0,3.0,3.5
925e5545-aa26-47b0-9c13-61f452cb1c7f,3.5,3.25,2.75,3.5,4.0,3.25,4.0
e1c5c09f-8972-4e3a-af25-951c2012f0ae,3.75,3.25,2.75,3.5,4.0,3.25,4.25
1a904190-1696-4f63-9dca-824630fcb76a,4.0,3.75,3.5,3.5,4.0,3.25,4.25
fccd49b4-67a4-4ee0-9967-a509a629eefa,3.0,3.667,2.25,3.25,3.75,3.333,3.75
9386b45b-ae33-4559-a2bb-5add459135e7,2.25,3.5,2.75,2.5,3.75,3.0,3.5
bf64283f-a4d0-4371-80d2-1b4730e13d66,3.0,3.333,2.75,3.5,3.75,3.25,3.5
deac3c99-5130-4dd4-b5af-a81da3baf736,3.667,3.25,2.667,3.5,3.75,3.333,4.25
162d844d-2dc8-4ec1-8cef-57b5da02e297,3.0,3.25,1.5,3.0,4.25,3.25,3.75
594a9ead-627b-4075-823f-6e8d769f07ed,3.0,3.5,3.0,3.5,4.25,3.0,4.25
853a97df-6816-4e42-bc59-e420eac463a9,3.0,3.0,1.333,3.25,4.5,3.0,3.25
26a23ab8-95e6-4448-a373-7e7b206c2f68,3.5,3.25,2.5,3.0,3.75,3.333,4.25
1f29ab95-8460-4c0a-aed1-c01d0455d8a2,3.25,3.25,2.333,3.0,4.25,2.75,4.0
be1a397a-fa03-4e66-8366-017af48f6088,3.25,3.25,2.25,3.0,4.0,3.0,3.75
78f25d8e-1bb8-483e-9ffa-e4669fda26cd,4.0,3.25,2.5,3.75,4.0,3.25,4.25
73363b70-f1be-48ab-86a0-33ef869719ce,3.5,3.0,3.0,3.25,4.25,3.25,3.5
fdee17a7-0ee2-4e66-bd01-9ac6da391275,3.75,3.75,3.333,3.5,4.0,3.25,4.0
5616f46f-ee40-404e-8c3e-28710213707e,3.75,3.5,2.75,3.75,4.0,3.25,4.0
693aec06-5fe4-46a7-99a0-27cd1bf44b17,3.5,3.333,2.75,3.5,4.25,3.25,4.0
2d16df48-790e-44ea-8e3f-80cfc253e09f,3.25,3.333,2.25,3.0,3.25,3.25,3.5
de216cca-84ff-4724-806a-ef96d530b450,3.5,3.0,3.0,4.0,4.0,2.75,4.0
a8f8c540-0d66-4a65-931b-bfab1c2d3a0e,3.75,3.75,2.25,3.25,3.75,3.0,4.25
eefd5db8-f7fe-4b4b-890b-d89763ad7132,3.25,3.25,2.5,3.5,3.5,3.333,4.25
b84514e0-0401-41a4-bef7-36b374f709d6,3.25,3.333,3.0,3.25,4.0,3.25,3.75
83a82ef8-4ac2-4931-a96f-612ab38895e1,3.5,3.0,2.75,3.75,4.25,3.0,3.75
e9560194-d5b7-4987-8996-b07093c758d6,3.75,3.75,2.25,3.25,4.0,3.25,4.0
f14f14b9-4c19-4987-b255-56d84f368682,3.5,3.0,3.0,3.25,4.25,3.0,3.0
2a6971ec-4efd-4502-92d7-3a102f18b009,3.5,3.5,2.75,3.75,4.0,3.25,4.25
53702501-7486-4eff-827f-1b9fde418bd8,3.5,3.25,3.0,3.5,4.0,3.25,4.25
95f73a1d-48a4-4c37-b67f-ddec3eac74f8,3.5,3.333,2.25,3.0,4.0,3.0,4.0
3456ff70-edb3-4d40-935e-0a8d0b7e09da,4.0,3.5,2.5,3.5,4.0,3.25,4.25
93ad0db4-2b4d-4a38-ad22-7f74db0c4fdf,3.5,3.25,2.5,3.25,4.25,3.0,3.75
0cf8de21-3abf-4d02-8f68-1278a62320a1,3.667,3.25,2.5,3.25,4.5,3.0,4.0
d4e4b6a1-5b0e-4378-ab90-8743247fb3c5,3.0,3.25,1.75,3.25,3.75,3.0,3.5
ed01f744-3d81-48b2-b9dc-bd7208e2917b,3.667,3.5,2.0,3.0,3.75,3.25,4.25
3893bedd-e33a-4c00-81b1-42fdc63222c6,3.0,3.0,2.0,3.0,4.0,3.0,3.75
46aa5dff-71af-4dfe-bcb0-d770c6ba59d0,3.5,3.75,3.5,2.5,3.5,3.0,3.75
d025090c-0e43-4237-b468-9ad18a8c92af,3.5,3.25,2.333,3.75,4.25,3.25,4.0
310ce74b-22d6-48b8-bc1c-057964adf236,3.0,3.25,3.0,3.25,4.0,3.333,3.75
4acb6315-8813-478c-a39e-0358cbba1c70,3.5,2.75,2.25,2.75,4.25,3.25,3.5
7ebe741e-c9eb-42cd-b7fe-56e56fabd375,3.25,3.25,2.75,3.5,3.75,3.25,4.0
bda65451-e362-426b-8955-aa812cacb9bc,3.75,3.75,3.333,3.75,4.25,3.333,4.0
7a5e6a78-7308-4875-9124-2344ecf6702b,3.5,3.25,2.0,3.5,3.75,3.333,3.5
c7c4b5bd-9f28-4558-a0d9-f63b1335d40b,3.25,3.25,2.75,3.0,4.0,3.0,3.5
9d0cd786-1474-4c6e-aa7e-f9de34b8b049,3.25,3.25,2.75,3.25,4.5,3.333,3.75
df18ebe6-f346-4d40-9e9b-50731ca513ea,3.5,3.333,2.5,3.75,4.0,3.0,3.75
b4cf3272-882d-4885-aa02-20ea08aaf382,3.667,3.333,2.0,3.25,4.25,3.0,3.5
2a8cfc80-d6db-42be-a5b6-ef20b9ce45f2,3.0,3.0,3.0,3.5,4.25,3.0,3.75
dc69d76a-8218-49ea-b127-93608bb83649,3.5,3.333,2.5,3.25,4.5,3.25,3.5
25c82416-5efc-46e2-bfab-77d738727e98,3.5,3.25,2.75,3.75,4.0,3.25,4.25
f7229c58-a55a-492c-8cd1-6b4edc9f9a61,3.75,3.25,2.25,4.0,4.5,3.5,3.5
b2427692-0a59-4e2f-9ed6-4cde7c1d0c2e,3.25,3.5,3.667,3.25,4.0,3.333,4.25
cd8547ee-1c7f-4c01-a003-aa5e11b2f98c,3.5,3.75,2.75,3.75,3.75,3.333,4.333
a9d7f5a9-5106-4754-be5a-8bea15abc3d0,3.5,3.25,2.5,3.75,3.75,3.25,4.25
5ef16706-80e8-4f01-985c-6b14b3965988,3.5,3.75,3.0,3.5,4.25,3.25,4.0
d5ab7ce4-7b65-446b-9271-491ad7edcacb,3.333,3.5,2.25,3.25,3.5,3.333,3.25
71c7d89b-33f9-493a-ad76-9889e24bfc48,3.0,3.25,2.75,3.25,4.25,3.25,3.75
79f50875-3140-4c40-a752-bef559239e05,3.0,3.0,2.75,3.25,4.5,3.333,3.25
725a0f14-2315-4836-8836-600cfff7ab41,3.25,3.75,2.75,3.25,4.0,3.333,3.5
5747726b-a49f-473d-ac61-f1ccf59d551c,3.5,3.25,3.25,2.75,3.5,3.25,4.25
af65ef12-36ea-4ecf-9834-a9b1f8f55743,3.25,3.25,3.0,3.75,4.25,3.0,4.0
ae32456e-9e56-4c38-8873-8f543b9bb146,3.25,3.25,2.333,3.25,4.25,2.75,4.0
037b726b-9925-4adf-8b59-00991a03866c,3.25,3.667,2.0,3.0,4.0,2.75,3.667
185d322c-89ee-478a-896a-2c07589a5d08,3.5,3.5,2.75,2.25,4.0,3.0,4.25
acffff22-19bf-44c6-8203-faa2cd46f0a3,3.5,3.25,2.75,3.25,4.0,3.333,4.25
94d71aa6-b022-48ba-8294-9802989b084d,3.5,3.5,2.75,3.5,3.75,3.333,4.5
7f37cb5e-33a7-4523-af41-b2e0dc1b33d7,3.5,3.25,2.0,3.25,3.5,2.75,3.75
fe3e1b38-1954-477c-bee8-ad19dde85214,3.333,3.25,3.0,3.25,4.0,3.0,3.333
72ccdf64-e699-4f78-9a4c-5f3eefa98504,3.75,3.667,3.0,3.5,4.0,3.25,4.25
3f4e5c31-1c11-4aa8-951b-2a9fff3dc8db,3.333,3.5,2.25,3.0,4.0,3.25,4.5
eb7c5f70-815a-4784-854c-29fc4262e7a4,3.0,3.0,2.25,3.0,4.0,3.0,3.5
0232b64e-1ef7-48b4-8466-8eea7336c0f0,3.75,3.5,2.0,3.333,4.25,3.0,3.75
be5cc3c4-c907-48e6-97c9-d96d5697d4f6,4.0,3.75,3.25,3.5,4.0,3.25,4.25
aba6ff5d-bd9d-4a19-befd-eaeeb4eb099b,3.5,3.25,2.25,3.25,4.25,3.25,4.0
31b708fd-7bb5-4ead-9866-82207438bf47,3.75,3.25,2.5,3.25,4.5,3.25,3.75
f5b85e92-5697-4795-9273-381c7707f106,3.0,3.25,3.0,3.333,4.0,3.333,3.5
1669575b-4fcd-431c-b3e0-bfe810d3b974,3.5,3.25,2.5,3.25,4.0,3.25,3.75
59a8c163-778e-414d-83df-b46210ee7cd3,3.0,3.25,2.0,2.25,4.25,3.25,3.75
1ecf2c5e-4f96-4ddf-a344-7cc3fca03ee1,2.5,3.5,3.0,3.5,4.0,3.0,3.75
9bd8da30-3fe9-4f68-b580-7b4ab533bdcb,3.5,3.333,2.75,2.5,3.75,3.25,3.667
3d129697-dbe0-4ead-afc6-eab558f69a09,3.667,4.25,2.75,3.5,3.75,3.25,3.75
d6d2b4a4-38f6-414f-8fe5-463529c9123c,3.0,3.25,2.25,3.0,4.25,3.333,4.0
4134230e-c922-4fda-b152-e0335674618b,3.667,3.5,2.25,3.5,4.0,3.333,4.0
868e744b-8bb6-4b16-95bc-4f17e06fbf55,3.5,3.667,3.0,3.75,4.0,3.333,4.0
349df486-2b7a-45f2-932b-48a0b072fa99,3.5,3.25,2.75,3.0,4.25,3.25,3.75
a02de208-4ff8-4ea2-b6de-40295a62df84,3.5,3.25,2.75,3.25,4.5,2.667,3.5
f549e1b2-14a0-4e94-b1aa-75ac672701f8,3.5,3.333,2.25,3.333,4.0,3.25,3.5
2f09ff8e-81c2-41bd-8917-2423a8539c76,3.5,3.25,3.0,3.5,4.0,3.333,4.0
a4f72bce-1c40-47eb-b34a-c55ba871e181,3.75,3.333,2.25,3.75,3.75,3.25,4.25
7317f041-5daa-4d12-abc1-e1e56901b83c,3.25,3.25,2.25,3.25,4.0,3.25,3.75
a8a53643-c1a0-46f4-920b-6cfc4a7d304f,3.0,3.25,3.25,2.25,3.5,3.25,3.5
03ea7fd2-f883-4ee9-a35a-9b22329e0c1f,3.5,3.25,2.5,3.75,4.25,3.25,4.25
f6a74277-6e88-4397-b0b5-e0c263d1b6d9,3.5,3.5,2.75,3.75,4.25,3.0,4.25
4c11ac15-cf36-4fb3-9091-db6ed35bb2c1,3.75,3.5,3.25,3.5,3.5,3.25,4.0
c908e429-4583-4c0a-98f9-b5dc15ff16e3,3.5,4.0,2.25,3.75,4.25,3.333,3.25
3887c327-cda7-47cd-a6a6-b1a995e34cc6,3.75,3.5,2.75,3.5,4.0,3.25,4.25
b4edcdcb-fcad-44e9-b193-efafeb0a2285,3.25,3.25,2.25,3.25,4.0,3.0,3.75
8f4fb6af-72db-47df-85b2-f5a2bceff2fe,3.0,3.5,2.75,2.75,4.25,3.0,3.25
f2e83cdd-28b3-42fe-9d17-31258d7e2b7f,3.667,3.5,2.25,3.75,4.25,3.25,4.25
ba2919c4-a1c6-4ed8-9e49-eafa845e7fce,4.0,3.5,3.333,3.75,4.0,3.333,3.75
74ccaa10-8699-474d-b092-d8d06b04e5b0,3.75,3.333,2.75,3.0,3.75,3.25,3.75
82b284d7-4724-40d1-8daf-d3c5dd9a9460,4.0,3.25,3.0,3.25,4.5,3.333,3.75
969b12ea-4556-4b1e-83de-3cae88c50613,3.25,4.25,2.75,3.75,4.0,3.25,4.0
6f5d1dae-de0f-4eff-ac79-5d233dacb834,3.333,3.75,4.25,3.25,2.75,3.75,4.0
d84d0e1c-34a0-4d4c-9102-d962a884dbde,3.25,3.333,2.25,3.667,4.25,3.25,2.75
719d62ac-8e2a-40b9-96fa-5efb0a8002a9,3.5,3.75,3.333,4.0,4.25,3.25,4.25
66fc3d68-720a-436e-a496-54b59126df9d,3.75,3.25,2.75,3.25,4.25,3.0,3.667
5b6193b7-91bb-40e0-b3cf-9c0f0a26a509,3.5,3.25,2.0,3.5,4.0,3.0,3.75
0cd797a7-4678-478a-ac63-3e964fde99fd,4.0,3.25,3.0,3.5,4.25,3.0,4.0
e1ea9602-3358-4584-82b1-39fcd8936cf6,4.0,3.333,2.5,3.5,4.0,3.0,4.25
55d10f19-0573-4ef2-9481-01d566182c89,3.25,3.25,2.75,3.5,3.75,3.25,4.0
1ae4fbca-5515-46b5-b38a-2ca1996101ac,3.5,3.667,2.25,3.25,4.25,3.0,4.0
60811138-6e7a-4575-ad51-b38c7511188e,3.25,3.0,3.0,3.0,4.25,3.25,3.5
7faea0cd-d5f0-4437-8819-30e05238f2cb,4.0,3.25,2.667,3.5,3.75,3.333,4.0
4c2f5a8b-11ae-4a1f-a3c0-3ac3119c0662,3.25,3.25,2.5,3.25,4.0,3.0,3.75
99032114-bba0-4f30-9472-e8ca5896f5f6,3.5,4.0,3.667,3.5,4.0,3.25,4.25
0ef3779a-dc83-4619-b878-9714be7ba95f,3.25,3.25,2.25,3.5,4.0,3.333,3.5
da64da3f-04b5-46fc-ae2a-c88999efd4b5,3.5,3.25,2.25,3.5,4.25,3.25,3.75
fd83d8a8-e746-40bc-9994-2503bf8afdd9,4.0,4.25,3.5,3.5,4.333,3.25,4.25
1c9d940e-0678-4703-b6e0-7d3ec3c64833,3.0,3.0,2.5,3.0,3.75,3.25,3.5
6493b090-fdcd-4712-809b-f4ccdf14b04d,3.5,3.5,3.0,3.5,4.0,3.25,4.0
d13f659e-b1fd-4054-a079-82b8ba18d86e,3.0,3.25,1.0,3.0,3.75,3.333,3.75
249244ad-87e9-4d35-b94a-d146526c46d6,3.75,3.0,2.75,3.5,4.25,3.0,3.25
636e023c-4dca-4e16-ae52-0f26186f29af,3.75,3.5,3.25,3.5,4.25,3.25,4.0
7790b15b-5e5c-47dc-88c5-bb0bc7c7551e,3.5,3.75,3.0,3.5,4.0,3.25,4.25
f2bea08c-bb94-413d-bbb1-f2ce5077db63,3.75,3.25,2.5,3.5,4.25,3.25,4.0
8cb1d456-3552-4f6e-a708-6a6674027b1b,3.5,3.5,2.75,3.75,4.0,3.0,3.5
1c3f8555-ea11-45f2-a89e-2792ab1e35be,3.25,2.75,2.25,3.0,4.0,3.0,3.5
7328a42d-0f74-4ba3-bda0-02a7f71248e4,3.5,3.75,3.0,3.0,4.0,3.333,3.75
70400157-83dc-43bd-a54e-7ae8855e8d76,3.75,3.0,2.5,3.5,4.25,3.0,4.0
ae42d879-b9fb-44bb-87b3-38e963b75bbf,3.5,3.75,3.0,3.333,4.0,3.25,4.0
829b0f41-244d-44cd-97c4-1a9a73e084ce,3.25,3.667,2.75,4.0,4.0,3.25,3.75
607bcff8-43ee-4225-a577-a41824e32362,3.75,3.25,2.5,3.25,3.75,3.0,4.25
2b72732b-f36a-4060-87d9-9926bf1bfbac,3.25,3.25,2.25,3.0,3.75,3.0,3.75
963983cf-da2b-4240-9297-713d49210834,3.667,3.25,1.75,3.5,4.25,3.0,3.5
b9e6b353-6298-4e37-b9fd-4a9f500ad297,3.5,3.25,2.0,3.0,4.25,3.75,4.0
318d2c93-e061-4d2a-a4aa-aafae196b1b9,3.5,3.25,3.0,3.25,4.0,3.333,3.75
d5ae579a-ba9e-4800-8497-d2ac3a794100,3.5,3.5,2.0,3.5,4.25,3.0,3.5
946e392e-f379-40da-b87f-3885f5930429,2.5,3.25,3.0,3.0,4.0,3.25,4.0
cc42b280-929d-4b25-9df7-aae988d351e6,3.667,3.5,3.25,3.0,3.25,3.25,3.75
38baadd2-e042-46ad-8b7d-a78c6005aaac,3.75,3.25,3.25,3.5,4.0,3.333,4.25
8013cd75-1864-4036-bc6d-006ff0bbb6e3,3.0,3.5,2.25,3.5,4.25,3.0,4.0
07b7ab1c-9b01-4a9d-890d-589d31d58d10,3.25,3.25,2.5,3.25,4.25,3.0,4.0
866b8df9-d719-4887-b24b-aeeda8cf7ef0,3.5,3.5,2.25,3.5,3.75,3.25,3.333
9a4bd149-3c72-4ca5-ad6a-291f8d49c4b4,3.5,3.0,1.667,3.75,4.25,3.0,3.5
cb21712f-597e-437f-93cb-e853cc8b78ab,3.0,3.5,2.667,3.0,4.0,3.333,3.333
6caacf04-c421-41eb-b1ba-7506db1a4cfb,3.667,3.25,2.667,3.25,4.25,3.0,3.5
470249dd-38ce-4dc3-addb-9b75bac6f44a,3.75,3.5,3.25,3.5,4.0,3.25,4.0
079626b2-4e72-4296-a867-f04dad8e1473,3.0,3.25,2.25,4.0,4.0,3.0,3.75
e804ccac-6b6f-424c-82c1-1ff2884d8fff,3.0,3.25,2.25,3.333,4.25,3.25,3.75
82f16d21-32ea-416e-82e2-6085cf79904c,3.333,3.75,3.667,4.0,3.75,3.25,4.5
529f014a-df5a-4404-8909-6e7ac4468289,3.0,3.5,3.5,3.0,4.25,3.25,4.0
fa0eaaf4-4f0a-4017-8833-ba8e4f531f80,3.25,4.0,2.75,3.5,4.0,3.25,4.25
7815d9f5-ca24-40eb-ab5f-a58e39ef5475,3.25,3.75,2.0,3.25,3.75,3.0,3.5
aa900adf-62b7-40c4-ad06-091e491c496e,3.5,3.5,2.25,3.25,4.0,3.0,3.75
96756891-e21c-443a-9eac-ae3eed689d48,3.25,3.0,2.75,3.25,4.5,3.0,3.75
0ebc03c4-28e7-40f4-92df-6155faeb752f,3.75,3.5,3.25,2.75,3.5,3.333,4.0
555db961-623c-4ac7-a3af-e362cf2a4131,3.25,3.25,3.0,3.5,4.25,3.25,4.0
286ca008-ae2e-4dcf-93cc-0f1dbfda6e2c,4.0,3.5,2.75,3.0,3.0,3.25,4.25
87d275a9-d5ca-4d53-963d-458f221ced23,3.25,3.25,2.75,3.0,4.25,3.333,3.0
9b51272f-7e2a-4f8b-8280-7649455964cd,3.333,3.25,3.0,3.25,4.0,3.0,3.667
653ae5c2-8c43-4514-ae2c-435eba9d2124,3.0,3.0,3.0,3.25,4.0,3.0,3.5
57df170a-3030-4bc8-8005-7df29b9fba3f,3.5,3.5,3.0,3.0,4.5,3.25,3.75
6a9b1750-92c0-4ffd-82c0-d84fcd07a5b0,3.5,3.0,1.75,3.5,4.0,3.25,3.75
97a24a13-c7fe-4684-ace3-d236143e94ca,3.333,4.0,3.0,3.75,3.75,3.25,4.0
7757f1c1-c517-458d-b078-5efac746656c,3.5,3.333,2.75,3.5,4.25,3.0,4.0
15695366-c259-4ab0-b0c6-a80e5b8eae75,3.25,2.667,1.333,3.25,4.25,3.0,3.25
4df9d770-e65f-4c75-ae64-4a6bed8c1dd7,3.5,3.5,2.75,3.75,4.5,3.333,4.0
e2646a44-1305-4f4a-94ae-927b4788e497,3.25,3.0,2.0,3.0,3.75,3.333,3.25
20920362-9e43-4273-9d87-0c030b998904,3.333,3.0,2.25,3.25,4.5,3.25,3.5
5383f516-09d3-465b-af90-bcfbf2450e96,3.75,4.0,2.75,3.0,4.0,3.0,3.75
1f12c843-6bd9-4f82-8baa-e60fb42cd921,3.333,3.5,3.25,3.5,4.0,3.25,4.0
1bc97615-5b49-49fa-9ae4-f95a21d56247,4.0,3.25,2.5,3.25,4.0,3.25,3.75
66b6f8ff-ce99-4b5b-bdf6-f489b5cab34c,3.5,2.75,2.5,2.667,3.5,2.75,3.0
31ba6509-f66e-4e81-90eb-c2db06c31919,3.25,4.0,3.75,2.667,4.0,4.0,3.75
2dc5faac-afec-47f2-8cf8-1f98a83f8610,3.75,3.5,3.0,3.5,4.0,3.75,4.25
114e90ed-a056-482e-9c03-78c7df2c99e3,3.333,3.333,3.0,3.5,4.0,3.0,4.0
3d047069-91b9-4467-8662-3f5b8890e740,3.75,3.0,2.0,3.75,4.0,3.25,4.333
8dbd82e8-6c68-4a9e-96b4-034850727482,3.5,3.25,2.25,3.5,3.75,3.333,4.0
421a87da-dd10-4850-91cc-51f6cd35727f,3.667,3.25,3.333,3.5,4.0,3.333,3.75
8e22651f-c4f3-420c-9813-151d64a03656,3.5,3.75,2.5,2.75,4.25,3.25,3.5
19d8ce2d-a503-4eca-af95-90c791a2665f,3.25,3.75,2.75,3.5,4.0,3.0,3.75
9fc1293c-8984-4084-972b-279bcb5f1a01,3.0,3.0,2.5,3.5,4.0,3.0,3.333
5ef54a77-e06b-4034-b353-463427685bbb,3.5,3.25,2.25,3.25,4.0,3.25,3.5
